Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Size,Color,Material,Warranty,Manufacturer,Rating,Shipping_Weight,Delivery_Time,Discount,Eco_Friendly,Shipping_Cost,Shipping_Company,Shipping_Type,Insurance,Return_Policy,Model_Pred
2014-04-01,1,April,2014,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,accessories,cleaners,bike wash - dissolver,11,3,8,44,33,77,extra large,green,plastic,Lifetime,manufacturer d,5,11.04,1,27,True,53.38,UPS,Next Day,Basic,No Return,1
2015-05-02,2,May,2015,33,Young Adults (25-34),F,Germany,Hamburg,accessories,cleaners,bike wash - dissolver,12,3,8,53,36,89,small,red,steel,3 Years,manufacturer d,2,3.85,1,29,True,49.52,UPS,Express,Premium,No Return,1
2014-01-17,17,January,2014,30,Young Adults (25-34),F,Germany,Hamburg,accessories,cleaners,bike wash - dissolver,6,3,8,27,18,45,small,black,steel,Lifetime,manufacturer d,5,0.66,9,4,False,86.99,GLS,Express,Premium,No Return,1
2022-08-26,26,August,2022,18,Youth (<25),F,Germany,Saarland,accessories,cleaners,bike wash - dissolver,17,3,8,61,51,112,large,blue,plastic,3 Years,manufacturer d,4,8.33,4,18,False,95.4,UPS,Same Day,,60 Days,1
2021-03-26,26,March,2021,22,Youth (<25),F,United States,California,accessories,cleaners,bike wash - dissolver,3,3,8,15,9,24,extra large,red,aluminum,3 Years,manufacturer b,2,11.71,2,9,True,37.53,DHL,Express,Premium,No Return,1
2018-12-26,26,December,2018,37,Adults (35-64),F,Australia,Victoria,accessories,cleaners,bike wash - dissolver,1,3,8,3,3,6,small,blue,steel,Lifetime,manufacturer d,5,7.15,8,11,True,93.11,Posti,Next Day,,30 Days,1
2014-08-05,5,August,2014,44,Adults (35-64),M,United States,California,accessories,cleaners,bike wash - dissolver,15,3,8,73,45,118,large,red,plastic,3 Years,manufacturer b,4,10.08,9,19,True,9.64,UPS,Express,,60 Days,1
2022-12-31,31,December,2022,55,Adults (35-64),F,Germany,Hamburg,accessories,cleaners,bike wash - dissolver,11,3,8,49,33,82,large,black,plastic,1 Year,manufacturer b,5,5.43,9,19,True,51.51,Posti,Standard,,7 Days,1
2017-08-14,14,August,2017,23,Youth (<25),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,6,3,8,24,18,42,large,blue,plastic,3 Years,manufacturer d,3,9.93,2,4,True,69.75,UPS,Same Day,Basic,No Return,1
2018-08-20,20,August,2018,40,Adults (35-64),M,United Kingdom,England,accessories,cleaners,bike wash - dissolver,10,3,8,47,30,77,large,white,plastic,3 Years,manufacturer b,5,11.2,8,25,False,98.82,GLS,Next Day,,No Return,1
2013-01-23,23,January,2013,33,Young Adults (25-34),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,8,3,8,39,24,63,small,blue,steel,2 Years,manufacturer d,1,5.55,9,21,False,89.26,FedEx,Express,Basic,7 Days,1
2021-01-25,25,January,2021,33,Young Adults (25-34),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,13,3,8,64,39,103,large,black,plastic,1 Year,manufacturer b,4,0.62,7,0,False,24.03,UPS,Standard,Basic,30 Days,1
2016-09-16,16,September,2016,43,Adults (35-64),M,United States,Oregon,accessories,cleaners,bike wash - dissolver,11,3,8,43,33,76,large,blue,plastic,1 Year,manufacturer c,2,2.72,8,27,False,17.85,UPS,Same Day,Premium,30 Days,1
2015-12-16,16,December,2015,39,Adults (35-64),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,30,3,8,140,90,230,extra large,red,aluminum,2 Years,manufacturer b,3,4.54,8,21,True,27.36,Posti,Express,Premium,7 Days,1
2022-12-16,16,December,2022,39,Adults (35-64),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,29,3,8,136,87,223,extra large,green,aluminum,Lifetime,manufacturer b,5,2.99,6,6,False,48.52,UPS,Next Day,Basic,No Return,1
2014-01-10,10,January,2014,30,Young Adults (25-34),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,21,3,8,83,63,146,small,black,steel,3 Years,manufacturer d,4,13.12,6,16,True,5.62,DHL,Next Day,,No Return,1
2021-02-07,7,February,2021,44,Adults (35-64),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,30,3,8,119,90,209,small,white,steel,1 Year,manufacturer d,1,7.81,1,22,True,44.81,UPS,Standard,Premium,7 Days,1
2016-09-06,6,September,2016,66,Seniors (64+),F,Germany,Nordrhein-Westfalen,accessories,cleaners,bike wash - dissolver,13,3,8,51,39,90,extra large,white,plastic,2 Years,manufacturer d,5,12.32,1,27,False,72.68,FedEx,Standard,Basic,7 Days,1
2022-03-22,22,March,2022,39,Adults (35-64),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,4,3,8,16,12,28,extra large,blue,aluminum,Lifetime,manufacturer b,1,3.41,3,9,True,45.58,FedEx,Standard,Premium,60 Days,1
2014-03-22,22,March,2014,39,Adults (35-64),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,2,3,8,8,6,14,large,white,plastic,1 Year,manufacturer c,5,11.2,3,1,True,60.76,FedEx,Standard,Basic,No Return,1
2017-04-02,2,April,2017,51,Adults (35-64),M,United States,Washington,accessories,cleaners,bike wash - dissolver,3,3,8,10,9,19,extra large,white,aluminum,1 Year,manufacturer b,4,7.27,3,18,False,87.73,UPS,Next Day,Premium,No Return,1
2016-08-18,18,August,2016,44,Adults (35-64),F,France,Moselle,accessories,cleaners,bike wash - dissolver,17,3,8,69,51,120,extra large,black,aluminum,3 Years,manufacturer b,5,4.41,4,19,False,40.65,UPS,Next Day,Basic,60 Days,1
2023-12-05,5,December,2023,30,Young Adults (25-34),M,Australia,Victoria,accessories,cleaners,bike wash - dissolver,16,3,8,53,48,101,small,red,steel,2 Years,manufacturer d,4,9.8,4,10,True,67.05,UPS,Same Day,Premium,30 Days,1
2022-12-07,7,December,2022,36,Adults (35-64),M,Australia,Victoria,accessories,cleaners,bike wash - dissolver,7,3,8,23,21,44,large,blue,plastic,1 Year,manufacturer d,4,2.4,5,20,False,35.15,Posti,Next Day,Basic,7 Days,1
2013-11-27,27,November,2013,23,Youth (<25),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,17,3,8,84,51,135,small,black,steel,1 Year,manufacturer d,4,3.15,5,3,False,42.8,GLS,Standard,Premium,No Return,1
2013-11-28,28,November,2013,23,Youth (<25),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,3,3,8,15,9,24,small,red,steel,1 Year,manufacturer d,4,2.23,1,2,False,13.3,DHL,Express,Basic,7 Days,1
2016-01-11,11,January,2016,19,Youth (<25),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,5,3,8,25,15,40,large,white,plastic,3 Years,manufacturer b,4,4.09,7,8,False,44.61,DHL,Standard,Premium,No Return,1
2015-09-20,20,September,2015,37,Adults (35-64),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,3,3,8,15,9,24,large,red,plastic,1 Year,manufacturer c,5,10.93,6,21,False,24.96,FedEx,Same Day,,7 Days,1
2022-09-20,20,September,2022,37,Adults (35-64),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,4,3,8,20,12,32,extra large,blue,plastic,Lifetime,manufacturer d,1,3.69,1,23,True,21.43,DHL,Next Day,Basic,No Return,1
2020-09-13,13,September,2020,48,Adults (35-64),M,Australia,Victoria,accessories,cleaners,bike wash - dissolver,12,3,8,40,36,76,extra large,blue,aluminum,3 Years,manufacturer b,4,9.18,2,16,False,78.66,DHL,Next Day,Premium,No Return,1
2014-04-10,10,April,2014,48,Adults (35-64),M,Australia,Victoria,accessories,cleaners,bike wash - dissolver,25,3,8,83,75,158,large,blue,plastic,2 Years,manufacturer c,4,13.01,4,1,True,73.07,GLS,Express,Basic,No Return,1
2016-08-07,7,August,2016,24,Youth (<25),F,United States,California,accessories,cleaners,bike wash - dissolver,26,3,8,126,78,204,small,red,steel,2 Years,manufacturer d,4,11.71,6,8,True,20.68,FedEx,Next Day,Basic,30 Days,1
2015-12-25,25,December,2015,40,Adults (35-64),F,United States,Oregon,accessories,cleaners,bike wash - dissolver,30,3,8,116,90,206,large,blue,plastic,Lifetime,manufacturer d,5,14.27,2,4,True,73.7,DHL,Standard,,60 Days,1
2020-11-16,16,November,2020,28,Young Adults (25-34),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,19,3,8,89,57,146,large,green,plastic,Lifetime,manufacturer d,2,11.01,9,12,True,79.03,FedEx,Express,Premium,No Return,1
2023-06-21,21,June,2023,28,Young Adults (25-34),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,27,3,8,126,81,207,large,blue,plastic,2 Years,manufacturer d,5,1.69,1,16,False,87.23,UPS,Standard,Premium,60 Days,1
2023-02-03,3,February,2023,34,Young Adults (25-34),M,France,Hauts de Seine,accessories,cleaners,bike wash - dissolver,26,3,8,115,78,193,small,red,steel,Lifetime,manufacturer d,1,7.5,6,6,False,75.47,DHL,Standard,,7 Days,1
2013-05-25,25,May,2013,20,Youth (<25),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,26,3,8,103,78,181,extra large,white,aluminum,1 Year,manufacturer b,4,3.07,7,28,True,43.7,FedEx,Express,Basic,No Return,1
2016-04-25,25,April,2016,32,Young Adults (25-34),M,France,Seine (Paris),accessories,cleaners,bike wash - dissolver,8,3,8,28,24,52,extra large,blue,aluminum,3 Years,manufacturer d,5,1.52,3,23,False,26.88,FedEx,Same Day,Basic,30 Days,1
2021-02-24,24,February,2021,20,Youth (<25),M,Germany,Nordrhein-Westfalen,accessories,cleaners,bike wash - dissolver,9,3,8,36,27,63,extra large,blue,aluminum,1 Year,manufacturer d,2,12.09,1,7,False,26.87,Posti,Standard,,60 Days,1
2017-03-05,5,March,2017,42,Adults (35-64),M,Germany,Saarland,accessories,cleaners,bike wash - dissolver,2,3,8,7,6,13,extra large,black,plastic,1 Year,manufacturer d,2,13.22,2,23,True,64.38,UPS,Express,Basic,7 Days,1
2017-05-21,21,May,2017,21,Youth (<25),M,United States,California,accessories,cleaners,bike wash - dissolver,22,3,8,106,66,172,large,white,plastic,1 Year,manufacturer b,5,12.47,3,4,True,91.64,FedEx,Express,,7 Days,1
2017-09-18,18,September,2017,33,Young Adults (25-34),M,United States,Washington,accessories,cleaners,bike wash - dissolver,24,3,8,78,72,150,large,black,plastic,Lifetime,manufacturer c,2,14.47,8,5,False,86.85,Posti,Same Day,Basic,30 Days,1
2020-08-09,9,August,2020,41,Adults (35-64),F,United States,Oregon,accessories,cleaners,bike wash - dissolver,15,3,8,58,45,103,small,green,steel,3 Years,manufacturer d,5,14.44,9,13,False,94.22,DHL,Same Day,Premium,30 Days,1
2023-01-06,6,January,2023,41,Adults (35-64),F,United States,Oregon,accessories,cleaners,bike wash - dissolver,30,3,8,116,90,206,large,white,plastic,3 Years,manufacturer b,4,3.6,3,9,True,70.87,DHL,Next Day,Basic,No Return,1
2013-05-07,7,May,2013,20,Youth (<25),M,United States,California,accessories,cleaners,bike wash - dissolver,3,3,8,15,9,24,large,white,plastic,3 Years,manufacturer b,2,7.36,3,12,True,77.45,GLS,Same Day,Premium,No Return,1
2021-06-26,26,June,2021,35,Adults (35-64),M,United States,California,accessories,cleaners,bike wash - dissolver,21,3,8,102,63,165,large,red,plastic,Lifetime,manufacturer d,3,9.34,7,0,False,82.25,FedEx,Express,Premium,60 Days,1
2022-03-18,18,March,2022,32,Young Adults (25-34),F,United States,California,accessories,cleaners,bike wash - dissolver,2,3,8,10,6,16,extra large,red,aluminum,1 Year,manufacturer d,4,7.85,9,4,False,84.93,Posti,Express,,7 Days,1
2022-08-10,10,August,2022,22,Youth (<25),F,Australia,South Australia,accessories,cleaners,bike wash - dissolver,25,3,8,89,75,164,large,black,plastic,Lifetime,manufacturer b,2,4.8,1,27,True,49.69,Posti,Standard,Basic,60 Days,1
2020-08-10,10,August,2020,22,Youth (<25),F,Australia,South Australia,accessories,cleaners,bike wash - dissolver,26,3,8,93,78,171,large,green,plastic,1 Year,manufacturer d,5,14.28,9,29,True,98.11,FedEx,Same Day,Basic,No Return,1
2022-03-27,27,March,2022,19,Youth (<25),M,Germany,Hessen,accessories,cleaners,bike wash - dissolver,23,3,8,102,69,171,extra large,red,aluminum,2 Years,manufacturer b,1,14.3,7,9,True,18.42,UPS,Next Day,,7 Days,1
2020-12-29,29,December,2020,71,Seniors (64+),M,Germany,Nordrhein-Westfalen,accessories,cleaners,bike wash - dissolver,30,3,8,119,90,209,extra large,blue,aluminum,Lifetime,manufacturer b,5,10.98,1,0,True,75.26,FedEx,Next Day,Basic,30 Days,1
2020-11-12,12,November,2020,21,Youth (<25),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,29,3,8,136,87,223,large,black,plastic,1 Year,manufacturer b,2,10.98,8,5,True,46.62,GLS,Same Day,,7 Days,1
2018-09-04,4,September,2018,23,Youth (<25),M,United Kingdom,England,accessories,cleaners,bike wash - dissolver,25,3,8,117,75,192,large,black,plastic,3 Years,manufacturer c,2,0.82,8,11,False,48.52,UPS,Standard,Premium,No Return,1
2021-08-16,16,August,2021,43,Adults (35-64),F,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,12,3,8,59,36,95,extra large,white,aluminum,2 Years,manufacturer d,4,11.18,2,26,False,21.64,GLS,Same Day,Premium,7 Days,1
2013-08-16,16,August,2013,43,Adults (35-64),F,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,11,3,8,54,33,87,extra large,green,aluminum,Lifetime,manufacturer d,5,5.28,2,13,True,97.0,FedEx,Next Day,,No Return,1
2023-07-14,14,July,2023,51,Adults (35-64),F,United States,Oregon,accessories,cleaners,bike wash - dissolver,29,3,8,113,87,200,extra large,black,aluminum,2 Years,manufacturer d,2,8.0,1,21,True,13.7,Posti,Next Day,Premium,7 Days,1
2016-09-14,14,September,2016,45,Adults (35-64),M,France,Seine (Paris),accessories,cleaners,bike wash - dissolver,3,3,8,11,9,20,large,green,plastic,2 Years,manufacturer b,3,6.28,2,15,True,9.82,FedEx,Express,Premium,No Return,1
2021-03-04,4,March,2021,27,Young Adults (25-34),M,United States,Oregon,accessories,cleaners,bike wash - dissolver,14,3,8,54,42,96,extra large,black,aluminum,1 Year,manufacturer d,4,1.71,5,23,True,90.89,UPS,Next Day,Basic,7 Days,1
2022-11-09,9,November,2022,39,Adults (35-64),F,United States,Washington,accessories,cleaners,bike wash - dissolver,28,3,8,91,84,175,extra large,blue,aluminum,2 Years,manufacturer b,5,7.38,4,9,False,44.9,UPS,Standard,Basic,No Return,1
2014-11-19,19,November,2014,38,Adults (35-64),F,United States,Washington,accessories,cleaners,bike wash - dissolver,13,3,8,42,39,81,large,red,plastic,3 Years,manufacturer b,4,12.16,3,17,True,78.03,DHL,Same Day,,7 Days,1
2018-04-12,12,April,2018,33,Young Adults (25-34),F,United Kingdom,England,accessories,cleaners,bike wash - dissolver,14,3,8,66,42,108,small,red,steel,1 Year,manufacturer d,5,14.58,1,6,False,42.44,Posti,Express,Basic,No Return,1
2013-10-14,14,October,2013,18,Youth (<25),M,Australia,Queensland,accessories,cleaners,bike wash - dissolver,13,3,8,48,39,87,extra large,blue,aluminum,Lifetime,manufacturer b,3,13.27,6,12,False,80.65,GLS,Same Day,,30 Days,1
2016-02-26,26,February,2016,22,Youth (<25),M,United States,Washington,accessories,cleaners,bike wash - dissolver,15,3,8,49,45,94,large,white,plastic,Lifetime,manufacturer c,5,5.2,3,18,False,63.95,UPS,Next Day,Basic,30 Days,1
2018-12-27,27,December,2018,25,Young Adults (25-34),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,8,3,8,32,24,56,large,green,plastic,Lifetime,manufacturer c,3,3.37,5,16,False,60.77,FedEx,Express,Basic,7 Days,1
2016-04-16,16,April,2016,25,Young Adults (25-34),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,27,3,8,107,81,188,large,black,plastic,2 Years,manufacturer b,4,12.64,6,23,True,94.41,DHL,Same Day,,60 Days,1
2015-04-09,9,April,2015,23,Youth (<25),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,19,3,8,75,57,132,extra large,white,aluminum,3 Years,manufacturer d,5,1.51,8,21,True,89.73,UPS,Express,Basic,No Return,1
2020-05-12,12,May,2020,28,Young Adults (25-34),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,11,3,8,44,33,77,large,white,plastic,Lifetime,manufacturer b,4,12.61,1,28,True,52.64,FedEx,Next Day,Premium,No Return,1
2015-05-08,8,May,2015,43,Adults (35-64),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,7,3,8,28,21,49,large,white,plastic,2 Years,manufacturer d,5,7.44,6,18,True,71.38,Posti,Same Day,Basic,30 Days,1
2014-09-04,4,September,2014,40,Adults (35-64),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,19,3,8,75,57,132,large,green,plastic,2 Years,manufacturer b,5,13.7,2,18,True,13.59,DHL,Next Day,Premium,30 Days,1
2019-01-11,11,January,2019,40,Adults (35-64),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,30,3,8,119,90,209,small,red,steel,Lifetime,manufacturer d,4,11.47,5,24,True,68.56,GLS,Express,Premium,No Return,1
2017-05-13,13,May,2017,40,Adults (35-64),M,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,9,3,8,36,27,63,extra large,blue,aluminum,2 Years,manufacturer b,5,8.09,4,20,True,36.12,FedEx,Standard,,30 Days,1
2013-03-17,17,March,2013,22,Youth (<25),F,United States,Washington,accessories,cleaners,bike wash - dissolver,1,3,8,3,3,6,extra large,red,aluminum,2 Years,manufacturer b,3,4.01,2,22,True,53.21,Posti,Standard,,No Return,1
2022-12-17,17,December,2022,21,Youth (<25),F,France,Seine (Paris),accessories,cleaners,bike wash - dissolver,3,3,8,11,9,20,large,red,plastic,3 Years,manufacturer b,2,6.88,2,8,True,83.64,GLS,Standard,Premium,7 Days,1
2013-04-01,1,April,2013,41,Adults (35-64),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,30,3,8,148,90,238,extra large,blue,aluminum,1 Year,manufacturer d,1,5.27,6,20,False,24.43,DHL,Same Day,,7 Days,1
2021-04-08,8,April,2021,36,Adults (35-64),F,United States,California,accessories,cleaners,bike wash - dissolver,2,3,8,10,6,16,extra large,red,aluminum,1 Year,manufacturer d,3,4.96,5,15,False,25.06,FedEx,Express,,60 Days,1
2016-02-05,5,February,2016,20,Youth (<25),M,Canada,British Columbia,accessories,cleaners,bike wash - dissolver,2,3,8,10,6,16,large,green,plastic,Lifetime,manufacturer b,5,3.24,1,1,False,68.07,UPS,Next Day,Basic,30 Days,1
2013-12-20,20,December,2013,29,Young Adults (25-34),M,United States,California,accessories,cleaners,bike wash - dissolver,18,3,8,87,54,141,extra large,white,plastic,3 Years,manufacturer d,5,6.1,3,20,True,74.57,GLS,Same Day,Premium,30 Days,1
2015-12-20,20,December,2015,29,Young Adults (25-34),M,United States,California,accessories,cleaners,bike wash - dissolver,18,3,8,87,54,141,large,green,plastic,Lifetime,manufacturer b,4,11.78,8,7,False,12.53,FedEx,Next Day,Premium,60 Days,1
2017-09-18,18,September,2017,40,Adults (35-64),M,United States,California,accessories,cleaners,bike wash - dissolver,7,3,8,34,21,55,large,green,plastic,2 Years,manufacturer c,4,2.82,4,20,False,25.49,UPS,Standard,,7 Days,1
2018-07-21,21,July,2018,40,Adults (35-64),M,United States,California,accessories,cleaners,bike wash - dissolver,13,3,8,63,39,102,extra large,blue,aluminum,2 Years,manufacturer d,4,5.59,3,24,True,97.16,DHL,Standard,Premium,7 Days,1
2020-11-12,12,November,2020,50,Adults (35-64),F,Australia,New South Wales,accessories,cleaners,bike wash - dissolver,19,3,8,75,57,132,large,blue,plastic,2 Years,manufacturer b,4,12.96,6,22,True,88.03,Posti,Same Day,Basic,No Return,1
2020-01-05,5,January,2020,23,Youth (<25),F,United States,Washington,accessories,cleaners,bike wash - dissolver,15,3,8,49,45,94,extra large,black,aluminum,Lifetime,manufacturer b,5,4.57,2,11,True,23.72,GLS,Standard,Basic,7 Days,1
2017-04-02,2,April,2017,23,Youth (<25),F,United States,Washington,accessories,cleaners,bike wash - dissolver,6,3,8,19,18,37,extra large,red,aluminum,2 Years,manufacturer b,5,6.57,2,14,True,49.93,GLS,Standard,Premium,No Return,1
2018-04-23,23,April,2018,35,Adults (35-64),F,United States,Washington,accessories,cleaners,bike wash - dissolver,23,3,8,75,69,144,extra large,green,aluminum,Lifetime,manufacturer b,4,2.88,8,2,True,99.73,FedEx,Same Day,Premium,30 Days,1
2023-08-02,2,August,2023,59,Adults (35-64),F,United States,Oregon,accessories,cleaners,bike wash - dissolver,28,3,8,109,84,193,extra large,blue,aluminum,Lifetime,manufacturer b,3,1.46,8,17,True,12.19,GLS,Standard,Premium,30 Days,1
